酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H14,2020-02-29,早餐在楼上挺好的,商务房,6.0,0.4129999876022339,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['早餐', '楼上']",设施,14,1.5,8510,3
H14,2020-02-29,环境真的很好,豪华房,5.0,0.7113999724388123,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '真的']",性价比,14,1.5,8511,3
H14,2020-02-29,环境，真的很好,豪华房,5.0,0.7113999724388123,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '真的']",性价比,14,1.5,8512,3
H14,2020-03-02,配套设施一应俱全！你要什么都有，不用问了！,精英房,5.0,0.4925999939441681,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['配套', '设施', '一应俱全', '不用', '问']",性价比,14,1.5,8513,3
H14,2020-03-03,每次到广州办事都是选择**宾馆，这次疫情期间入住，酒店的服务真贴心，入住送消毒液免洗手液，白云轩订餐免费送餐到房间，消毒卫生都做到位，满意,商务房,1.0,0.4501000046730041,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['每次', '广州', '办事', '选择', '宾馆', '疫情', '期间', '入住', '服务', '真', '贴心', '入住', '送', '消毒液', '免', '洗手液', '白云', '轩', '订餐', '免费送', '餐', '房间', '消毒', '卫生', '位', '满意']",卫生,14,2.0,8514,4
H14,2020-03-03,干净整洁 酒店服务好 疫情期间服务也及时可靠 非常喜欢 酒店周边有很多好吃的 一记的云吞和牛腩最美味,精英房,5.0,0.4248999953269958,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['干净', '整洁', '服务', '疫情', '期间', '服务', '可靠', '喜欢', '周边', '好吃', '一记', '云吞', '牛腩', '美味']",性价比,14,5.0,8515,5
H14,2020-03-05,1，前台服务太机械，态度差，折腾了30分钟才让开增值税发票，非常无语！！！2，房间很小，红色桌台很恐怖，难以入睡；3，床只有1.5米，床垫很硬，非常不舒服！！,豪华房,3.0,0.5440999865531921,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['服务', '太', '机械', '态度', '差', '折腾', '分钟', '让开', '增值税', '发票', '语', '房间', '很小', '红色', '桌台', '恐怖', '难以', '入睡', '床', '米', '床垫', '硬', '舒服']",性价比,14,-1.0,8516,1
H14,2020-03-05,广交会期间免费升级为豪华套房，房间非常大，高端大气，很温馨，配套设施齐全，光线好，还有水果送，最点赞的是第二天下午四点前退房，很好,豪华至尊大床房,6.0,0.4246000051498413,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['广交会', '期间', '免费', '升级', '豪华', '套房', '房间', '高端', '大气', '温馨', '配套', '设施', '齐全', '光线', '水果', '送', '点赞', '第二天', '下午', '四点', '前', '退房']",设施,14,3.0,8517,5
H14,2020-03-08,推介大家订有早餐的房间 早餐性价比超高,商务房,3.0,0.4573000073432922,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['推介', '订有', '早餐', '房间', '早餐', '性价比', '超高']",性价比,14,1.5,8518,3
H14,2020-03-08,体验非常好。,行政房,0.0,0.5706999897956848,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",['体验'],服务,14,1.5,8519,3
H14,2020-03-08,房间干净，服务周到,商务房,1.0,0.7851999998092651,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['房间', '干净', '服务周到']",卫生,14,1.5,8520,3
H14,2020-03-09,在市中心，交通，吃饭，行街，非常方便,商务房,5.0,0.7972000241279602,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['市中心', '交通', '吃饭', '行街']",性价比,14,1.5,8521,3
H14,2020-03-11,设备已经旧了很多！房间小。性价比一般！那么贵的房间都有很久的臭味！,商务房,5.0,0.402999997138977,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['设备', '旧', '房间', '性价比', '贵', '房间', '很久', '臭味']",性价比,14,-1.0,8522,1
H14,2020-03-11,早餐不錯在三十樓視覺很好。內容也是该有則有。豪華房床很大，孩子小可以一起睡并可以加床。衛生間干湿分开，作為常常出差之人覺得無可挑剔。尤其價格謹是對面**酒店的一半，除大厅比对面小其它并不輸對面。,豪华房,0.0,0.3407000005245209,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['早餐', '不錯', '三十', '樓視覺', '內容', '則', '豪華', '房床', '很大', '孩子', '睡', '加床', '衛生間', '干湿', '分开', '作為', '出差', '之人', '覺', '無可', '挑剔', '價格', '謹', '對', '面', '一半', '大厅', '对面', '輸', '對', '面']",服务,14,-2.0,8523,1
H14,2020-03-12,当宿舍咁住就得了 服务 设施 饮食 一流！！,精英房,2.0,0.6764000058174133,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['宿舍', '咁', '住', '服务设施', '饮食', '一流']",位置,14,1.0,8524,2
H14,2020-03-12,酒店位置好、周边饮食购物方便,商务房,2.0,0.8281999826431274,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '周边', '饮食', '购物']",位置,14,1.5,8525,3
H14,2020-03-13,酒店很干净，服务好，房间里也很安静,商务房,1.0,0.5839999914169312,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['干净', '服务', '房间', '里', '安静']",卫生,14,1.0,8526,2
H14,2020-03-14,各种服务配置都好,商务房,3.0,0.4300000071525574,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['服务', '配置']",性价比,14,1.5,8527,3
H14,2020-03-15,新装修的，但是品味一般,精英房,4.0,0.7141000032424927,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['新装修', '品味']",设施,14,1.0,8528,2
H14,2020-03-16,硬件设施需提升空间大，细节服务有待提高,豪华房,1.0,0.6169999837875366,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['硬件', '设施', '需', '提升', '空间', '细节', '服务', '有待', '提高']",卫生,14,2.0,8529,4
H14,2020-03-18,疫情期间，卫生保护不错，体现出老牌星级酒店的管理能力，入住还送了个人消毒礼包,商务房,6.0,0.6193000078201294,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['疫情', '期间', '卫生', '保护', '不错', '体现', '老牌', '星级', '管理', '能力', '入住', '送', '消毒', '礼包']",设施,14,4.0,8530,5
H14,2020-03-19,位置好。房子有点陈旧。早餐好,商务房,5.0,0.6205999851226807,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '房子', '陈旧', '早餐']",性价比,14,-1.0,8531,1
H14,2020-03-21,酒店的早茶很不错,商务房,0.0,0.4223000109195709,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['早茶', '不错']",服务,14,1.5,8532,3
H14,2020-03-25,环境不错不错,商务房,5.0,0.7857000231742859,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错', '不错']",性价比,14,1.5,8533,3
H14,2020-03-25,一直很信任的店家,精英房,6.0,0.7063000202178955,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['信任', '店家']",设施,14,1.0,8534,2
H14,2020-03-25,出差休息很安静,精英房,6.0,0.5101000070571899,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['出差', '休息', '安静']",设施,14,2.0,8535,4
H14,2020-03-26,老牌五星级酒店，环境，卫生，设施，餐饮，服务，各项都非常到位，是商务旅行的首选。,商务房,5.0,0.4106999933719635,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['老牌', '五星级', '环境', '卫生', '设施', '餐饮', '服务', '各项', '到位', '商务旅行', '首选']",性价比,14,1.0,8536,2
H14,2020-03-26,不愧是老牌五星级酒店，房间及酒店设施齐全，环境整洁卫生，有正宗的广式餐饮，特别是前台，大堂非常周到热情，让人有宾至如归的感觉。,精英房,1.0,0.4749999940395355,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['不愧', '老牌', '五星级', '房间', '酒店设施', '齐全', '环境', '整洁', '卫生', '正宗', '广式', '餐饮', '特别', '周到', '热情', '宾至如归', '感觉']",卫生,14,5.0,8537,5
H14,2020-03-30,交通十分方便,豪华至尊大床房,5.0,0.5713000297546387,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['交通'],性价比,14,1.5,8538,3
H14,2020-03-30,环境非常舒适,豪华房,5.0,0.7139999866485596,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '舒适']",性价比,14,1.0,8539,2
H14,2020-03-31,老牌酒店，设施陈旧，但价格相对合理,豪华房,5.0,0.8282999992370605,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['老牌', '设施', '陈旧', '价格']",性价比,14,-1.0,8540,1
H14,2020-03-31,位置好，交通方便，旁边就是友谊商店,精英房,5.0,0.6229000091552734,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '交通', '旁边', '友谊商店']",性价比,14,1.5,8541,3
H14,2020-04-02,环境和服务不错,精英房,5.0,0.7854999899864197,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '服务', '不错']",性价比,14,1.5,8542,3
H14,2020-04-03,这样的老五星，一直保留着当年的场景，改革开放的象征，希望以后更加辉煌！,商务房,2.0,0.5317999720573425,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['五星', '保留', '当年', '场景', '改革开放', '象征', '希望', '辉煌']",位置,14,2.0,8543,4
H14,2020-04-04,很好，性价比超高，交通方便，购物吃饭也很方便,精英房,3.0,0.6324999928474426,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['性价比', '超高', '交通', '购物', '吃饭']",性价比,14,1.5,8544,3
H14,2020-04-05,老牌五星级酒店就是好,商务房,6.0,0.7139000296592712,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['老牌', '五星级']",设施,14,1.5,8545,3
H14,2020-04-05,老牌五星级酒店就是好,精英房,6.0,0.7139000296592712,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['老牌', '五星级']",设施,14,1.5,8546,3
H14,2020-04-06,老牌酒店，还是靠谱的；无论装修服务，都对得起这个价格，以后再来还会选择。,商务房,3.0,0.6906999945640564,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['老牌', '靠谱', '装修', '服务', '对得起', '价格', '再来', '选择']",性价比,14,1.5,8547,3
H14,2020-04-09,给领导定的，交通方便，老牌酒店，很好,行政房,6.0,0.4925000071525574,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['领导', '交通', '老牌']",设施,14,1.5,8548,3
H14,2020-04-10,这个酒店经常住。去年住这个房型都是600以上的。这次住便宜了很多。可能是最近没什么人去住的原因吧。所以便宜些。,精英房,3.0,0.704800009727478,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['住', '去年', '住', '房型', '住', '便宜', '没什么', '住', '原因', '便宜']",性价比,14,2.0,8549,4
H14,2020-04-13,酒店的位置在环市路上交通方便，周边的吃喝玩乐什么都有，非常方便，硬件也不错，非常适合商务出差人士入住,豪华房,2.0,0.3749000132083893,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '环市路', '交通', '周边', '吃喝玩乐', '硬件', '不错', '非常适合', '商务', '出差', '人士', '入住']",位置,14,1.5,8550,3
H14,2020-04-13,酒店的位置在环市路上交通方便，周边的吃喝玩乐什么都有，非常方便，硬件也不错，非常适合商务出差人士入住,商务房,2.0,0.3749000132083893,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '环市路', '交通', '周边', '吃喝玩乐', '硬件', '不错', '非常适合', '商务', '出差', '人士', '入住']",位置,14,1.5,8551,3
H14,2020-04-14,第一次入住酒店感觉不错??大堂经理态度很好，早餐也好吃??下次还会入住。,精英房,0.0,0.9217000007629396,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['第一次', '入住', '感觉', '不错', '经理', '态度', '早餐', '好吃', '下次', '入住']",服务,14,1.0,8552,2
H14,2020-04-14,服务态度很好,商务贵宾房,6.0,0.570900022983551,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验",['服务态度'],设施,14,1.5,8553,3
H14,2020-04-15,环境好，服务好,商务房,5.0,0.7139999866485596,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '服务']",性价比,14,1.5,8554,3
H14,2020-04-17,出行方便，离地铁很近，周围吃的地方也很多，于闹市中的一安静住所。,豪华房,6.0,0.6147000193595886,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['出行', '地铁', '吃', '闹市', '中', '安静', '住所']",设施,14,1.0,8555,2
H14,2020-04-18,有停车位，离地铁站近，老牌五星,商务贵宾房,2.0,0.8282999992370605,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['停车位', '地铁站', '老牌', '五星']",位置,14,1.5,8556,3
H14,2020-04-19,可能是老宾馆的原因吧！房间可能没有那么新那么干净的感觉。,商务房,3.0,0.7329999804496765,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['宾馆', '原因', '房间', '新', '干净', '感觉']",性价比,14,1.5,8557,3
H14,2020-04-20,地理位置很好，交通方便，酒店房间特别大，就是设施相对老旧一些,商务房,2.0,0.5429999828338623,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['地理位置', '交通', '房间', '特别', '设施', '旧']",位置,14,1.0,8558,2
H14,2020-04-20,方便、舒适，疫情下不错的选择,豪华房,5.0,0.3305999934673309,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['舒适', '疫情', '不错', '选择']",性价比,14,1.0,8559,2
H14,2020-04-20,非常棒的老牌酒店，在广州入住首选,商务房,2.0,0.5985000133514404,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['棒', '老牌', '广州', '入住', '首选']",位置,14,1.5,8560,3
H14,2020-04-21,房间比较小，但是很干净，老外住的多,商务房,1.0,0.8270999789237976,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['房间', '干净', '老外', '住']",卫生,14,1.5,8561,3
H14,2020-04-22,挺好 前台接待很漂亮,商务房,3.0,0.3878999948501587,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['接待', '很漂亮']",性价比,14,1.5,8562,3
H14,2020-04-23,酒店干净，卫生服务热情。,商务房,1.0,0.828499972820282,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['干净', '卫生', '服务', '热情']",卫生,14,2.0,8563,4
H14,2020-04-23,位置好，老牌酒店，性价比高。,商务房,5.0,0.8284000158309937,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '老牌', '性价比', '高']",性价比,14,1.5,8564,3
H14,2020-04-27,老牌酒店了，位置很好就在淘金地铁站上面，附近商业发达，逛的地方吃东西的地方多，房间视野开阔，就是疫情期间入住有点麻烦，能理解，楼下有停车场，停车应该挺方便的,商务房,5.0,0.4932000041007995,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['老牌', '位置', '很好', '淘金', '地铁站', '商业', '发达', '逛', '吃', '东西', '房间', '视野', '开阔', '疫情', '期间', '入住', '麻烦', '理解', '楼下', '停车场', '停车']",性价比,14,0.0,8565,1
H14,2020-04-28,老店似老友,精英房,4.0,0.6944000124931335,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['老店', '似', '老友']",设施,14,1.5,8566,3
H14,2020-04-28,老酒店似老友,精英房,4.0,0.1445000022649765,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['似', '老友']",设施,14,1.5,8567,3
H14,2020-05-02,有停车场的。,商务房,2.0,0.5710999965667725,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差",['停车场'],位置,14,1.5,8568,3
H14,2020-05-02,有停车场的,精英房,2.0,0.5710999965667725,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差",['停车场'],位置,14,1.5,8569,3
H14,2020-05-03,总体感觉很好,精英房,3.0,0.7135000228881836,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['总体', '感觉']",性价比,14,1.5,8570,3
H14,2020-05-03,老牌酒店，地段好,精英房,5.0,0.7138000130653381,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['老牌', '地段']",性价比,14,1.5,8571,3
H14,2020-05-13,宾馆旁边有餐厅，位于市中心，环境不错,商务房,5.0,0.7437000274658203,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['宾馆', '旁边', '餐厅', '位于', '市中心', '环境', '不错']",性价比,14,1.5,8572,3
H14,2020-05-13,春节来了，年夜饭订了祥云西餐厅的自助晚餐，顺便住在宾馆的商务房，喜欢住在这里，有回家的感觉，客房服务员和前台接待都很亲切，努力为客人提供高品质的服务和便捷，真心赞????????,商务房,1.0,0.4582000076770782,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['春节', '年夜饭', '订', '祥云', '西餐厅', '自助', '晚餐', '顺便', '住', '宾馆', '商务', '房', '喜欢', '住', '回家', '感觉', '客房', '服务员', '接待', '亲切', '努力', '客人', '提供', '高品质', '服务', '便捷', '真心', '赞']",卫生,14,4.0,8573,5
H14,2020-05-13,过年携母亲出来感受春节的气氛，每次都住在这里，有家的感觉??舒服干净温暖，疫情过后还会再来玩，真心喜欢棒棒哒????,商务房,1.0,0.5598000288009644,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['过年', '携', '母亲', '感受', '春节', '气氛', '每次', '住', '有家', '感觉', '舒服', '干净', '温暖', '疫情', '过后', '玩', '真心', '喜欢', '棒棒', '哒']",卫生,14,3.0,8574,5
H14,2020-05-14,广州老牌国资酒店，和对面的花园饭店同属于广州旅游委，门口就是地铁五号线淘金站b口，网约车的士都很方便的进入酒店，这次入住的行政大床房，属于改建过的楼层，设施不错，特别值得一提的是酒店使用的席梦思不会像有的酒店一样太软绵绵了，对身体有比较好的支撑所以睡眠质量相当的不错……前台经理，办理入住的mm，打扫楼层的阿姨都相当的客气，向他们咨询也相当满意……唯一不合适的可能就是早餐，不知道是不是疫情时期精简，没有什么好吃的，定了三天含早餐的只吃了一天，有点不符合酒店所在广州的美食之都的称号，希望下次有机会入住的时候能够改善一下哈,豪华房,2.0,0.3431000113487243,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['广州', '老牌', '国资', '对面', '花园', '饭店', '广州', '旅游委', '门口', '地铁', '五号线', '淘金', '站', '口', '网约', '车', '的士', '入住', '行政', '大床', '房', '改建', '楼层', '设施', '不错', '特别', '值得一提的是', '席梦思', '像有', '太', '软绵绵', '身体', '支撑', '睡眠', '质量', '不错', '经理', '办理', '入住', '打扫', '楼层', '阿姨', '客气', '咨询', '满意', '唯一', '合适', '早餐', '疫情', '时期', '精简', '好吃', '三天', '含', '早餐', '吃', '符合', '广州', '美食', '之都', '称号', '希望', '下次', '机会', '入住', '改善']",位置,14,9.0,8575,5
H14,2020-05-14,电话坏的，服务员素质差态度恶劣,商务房,6.0,0.734000027179718,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['电话', '坏', '服务员', '素质', '差', '态度恶劣']",设施,14,1.5,8576,3
H14,2020-05-16,还是老五星可靠！一切都很好！,商务房,5.0,0.4289000034332275,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['五星', '可靠']",性价比,14,1.0,8577,2
H14,2020-05-16,酒店位置方便，房间设施新，中国风格，服务尚可，疫情期间，使用机器人服务，卫生尚可，早餐没在酒店，据说不错！,商务房,5.0,0.3695000112056732,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '房间', '设施', '新', '中国', '风格', '服务', '尚可', '疫情', '期间', '机器人', '服务', '卫生', '尚可', '早餐', '不错']",性价比,14,1.0,8578,2
H14,2020-05-16,周围环境好，商业、酒吧、餐饮应有尽有。酒店服务笑脸相迎，热情周到。早餐丰富，美味可口，非常满意，下次继续入住。谢谢！,商务房,1.0,0.4025000035762787,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['周围环境', '商业', '酒吧', '餐饮', '应有尽有', '服务', '笑脸相迎', '热情周到', '早餐', '美味可口', '满意', '下次', '入住', '谢谢']",卫生,14,2.0,8579,4
H14,2020-05-18,不错前台服务很棒。,商务房,5.0,0.7853999733924866,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '服务', '很棒']",性价比,14,1.0,8580,2
H14,2020-05-18,酒店真的很不错。前台给升级了。环境非常好。大堂经理都很热情。附近很方便,商务房,0.0,0.5942999720573425,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['真的', '不错', '升级', '环境', '经理', '热情']",服务,14,1.0,8581,2
H14,2020-05-19,性价比最高的酒店，比天河区酒店好，便宜，服务好，环境好，餐厅的出品又好 **宾馆 ??【?酒店攻略】??详细地址：越秀区环市东**宾馆??交通攻略：地铁五号线淘金站??亮点特色：越秀区环市东 夜景美丽 **宾馆 ?酒店环境：装修风格好??【?酒店攻略】??详细地址：??交通攻略：??亮点特色：?酒店环境：??人均消费：??小Tips：??人均消费：299??小Tips：性价比最高，比希尔顿酒店，**酒店高级多了，价钱又便宜，服务员又有礼貌，素质高,豪华房,3.0,0.3772999942302704,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['性价比', '天河区', '便宜', '服务', '环境', '餐厅', '出品', '宾馆', '攻略', '详细', '地址', '越秀区', '环市', '东', '宾馆', '交通', '攻略', '地铁', '五号线', '淘金', '站', '亮点', '特色', '越秀区', '环市', '东', '夜景', '美丽', '宾馆', '环境', '装修', '风格', '攻略', '详细', '地址', '交通', '攻略', '亮点', '特色', '环境', '人均', '消费', '人均', '消费', '性价比', '希尔顿酒店', '高级', '价钱', '便宜', '服务员', '礼貌', '素质', '高']",性价比,14,9.0,8582,5
H14,2020-05-20,老牌五星，设施齐全，服务一流，超级享受！,商务房,5.0,0.90420001745224,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['老牌', '五星', '设施', '齐全', '服务', '一流', '超级', '享受']",性价比,14,2.0,8583,4
H14,2020-05-20,发票抬头写不全，导致无法报销，说明服务书平较差,商务房,6.0,0.6984000205993652,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['发票', '抬头', '写', '全', '导致', '报销', '服务', '书平', '较差']",设施,14,1.5,8584,3
H14,2020-05-20,酒店很不错，餐饮很棒,豪华房,5.0,0.7854999899864197,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '餐饮', '很棒']",性价比,14,1.0,8585,2
H14,2020-05-23,免费升级房型，赞??,商务房,0.0,0.8284000158309937,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['免费', '升级', '房型', '赞']",服务,14,1.0,8586,2
H14,2020-05-24,疫情期间许多服务未开放，如健身房。遗憾！,商务房,2.0,0.30239999294281,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['疫情', '期间', '服务', '未', '开放', '健身房', '遗憾']",位置,14,0.0,8587,1
H14,2020-05-24,环境不错，交通方便。,商务房,5.0,0.7857000231742859,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错', '交通']",性价比,14,1.5,8588,3
H14,2020-05-24,交通便利，吃住方便。服务态度很好，在酒店里吃东西可以打折，而且吃的东西还不错，值得去住一下，友谊商店就在旁边。,精英房,5.0,0.3736000061035156,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '便利', '吃', '住', '服务态度', '里', '吃', '东西', '打折', '吃', '东西', '不错', '值得', '住', '友谊商店', '旁边']",性价比,14,0.0,8589,1
H14,2020-05-25,老酒店了，设施有点老，但很干净！服务好。,商务房,1.0,0.4914000034332275,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['设施', '干净', '服务']",卫生,14,1.5,8590,3
H14,2020-05-25,房间还是挺大的，干净卫生，早餐的水果比较多，我喜欢，就是房间里有点潮湿，不太适应，广州就是这样，没办法，空调要有除湿功能就好了,行政房,2.0,0.3208000063896179,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['房间', '挺大', '干净', '卫生', '早餐', '水果', '喜欢', '房间', '里', '潮湿', '太', '广州', '办法', '空调', '除湿', '功能']",位置,14,2.0,8591,4
H14,2020-05-25,服务规范有礼，房间设施齐备，早餐丰盛可口，附设商场里的皮鞋、衣服有可看性，还买了一双打折的全羊皮鞋，很舒适。住**宾馆，感觉一如既往的好！,商务房,5.0,0.4677000045776367,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '规范', '礼', '房间', '设施', '齐备', '早餐', '丰盛', '可口', '附设', '商场', '里', '皮鞋', '衣服', '可看性', '一双', '打折', '全羊', '皮鞋', '舒适', '住', '宾馆', '感觉', '一如既往']",性价比,14,3.0,8592,5
H14,2020-05-26,老牌五星级酒店，服务非常好，入住的感受非常不错。,商务房,5.0,0.3849000036716461,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['老牌', '五星级', '服务', '入住', '感受', '不错']",性价比,14,1.5,8593,3
H14,2020-05-27,挺方便的，隔壁就是友谊商场,豪华房,3.0,0.6449999809265137,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['隔壁', '友谊', '商场']",性价比,14,1.0,8594,2
H14,2020-05-27,酒店还是不错的，房间也蛮大的，就是比较潮湿，躺在床上，感觉潮乎乎的，空调也没有除，除湿功能，早餐还可以，水果比较多,行政房,2.0,0.5976999998092651,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['不错', '房间', '蛮大', '潮湿', '躺', '床上', '感觉', '潮乎乎', '空调', '除湿', '功能', '早餐', '水果']",位置,14,1.5,8595,3
H14,2020-05-28,"交通方便, 周邊很多食市",商务房,3.0,0.5480999946594238,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['交通', '周邊', '食市']",性价比,14,1.5,8596,3
