酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H03,2020-07-05,礼宾安娜服务印象深刻服务态度非常感谢！,豪华园景房,1.0,0.8927000164985657,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['礼宾', '安娜', '服务', '印象', '深刻', '服务态度', '非常感谢']",卫生,3,1.0,2161,2
H03,2020-07-05,前台服务优秀的啊发服务不错,豪华园景房,5.0,0.6276999711990356,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '优秀', '发', '服务', '不错']",性价比,3,1.0,2162,2
H03,2020-07-05,梁经理服务不错,豪华园景房,5.0,0.7846999764442444,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['梁经理', '服务', '不错']",性价比,3,2.0000000000000004,2163,3
H03,2020-07-05,酒店非常新，很干净。员工很热情，服务周到，下次还会再来继续住。,豪华园景房,1.0,0.636900007724762,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['新', '干净', '员工', '热情', '服务周到', '下次', '住']",卫生,3,1.0,2164,2
H03,2020-07-06,大堂礼宾小李态度很好,豪华园景大床房,1.0,0.5202999711036682,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['礼宾', '李', '态度']",卫生,3,2.0000000000000004,2165,3
H03,2020-07-06,整体来说不错,豪华园景房,5.0,0.7142000198364258,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['整体', '不错']",性价比,3,2.0000000000000004,2166,3
H03,2020-07-06,酒店介绍详细大堂经理林先生前台莱小莱服务好,豪华江景大床房,0.0,0.8535000085830688,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['介绍', '详细', '经理', '林先生', '莱小莱', '服务']",服务,3,1.0,2167,2
H03,2020-07-06,大堂经理梁志强先生服务好,豪华园景房,0.0,0.7958999872207642,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['经理', '梁', '志强', '服务']",服务,3,2.0000000000000004,2168,3
H03,2020-07-06,珠江边，位置超好，有免费穿梭车到长隆，赵师傅，何师傅车技一流，下次再来,豪华园景房,2.0,0.4905000030994415,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['珠江', '位置', '超好', '免费', '穿梭', '车', '长隆', '赵师傅', '师傅', '车技', '一流', '下次']",位置,3,3.0,2169,4
H03,2020-07-06,酒店服务不错，周围环境一般。,豪华江景大床房,5.0,0.53329998254776,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '不错', '周围环境']",性价比,3,2.0000000000000004,2170,3
H03,2020-07-06,来广州出差首选，中餐早茶出品很好，特别是葡挞、沙琪玛，前台服务高效，梁经理服务很赞，马姐姐还送了巧克力,豪华园景大床房,0.0,0.3206999897956848,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['广州', '出差', '首选', '中餐', '早茶', '出品', '特别', '葡', '挞', '沙琪玛', '服务', '高效', '梁经理', '服务', '赞', '马', '姐姐', '送', '巧克力']",服务,3,1.0,2171,2
H03,2020-07-06,前台刘先生服务态度好????林先生服务也不错,豪华园景房,5.0,0.8141999840736389,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['刘先生', '服务态度', '林先生', '服务', '不错']",性价比,3,2.0000000000000004,2172,3
H03,2020-07-06,酒店很漂亮，大堂服务人员周莹萍态度很好，已经住过很多次了一如既往的好。推荐,豪华园景大床房,3.0,0.4964999854564667,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['很漂亮', '服务', '人员', '周莹萍', '态度', '住', '一如既往', '推荐']",性价比,3,1.0,2173,2
H03,2020-07-07,酒店大堂气派，服务很棒，梁经理一流,豪华园景房,0.0,0.7005000114440918,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['气派', '服务', '很棒', '梁经理', '一流']",服务,3,3.0,2174,4
H03,2020-07-07,林先生服务比较满意大厅干净利落又卫生早餐丰富,豪华园景双床房,0.0,0.5246000289916992,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['林先生', '服务', '比较满意', '大厅', '干净利落', '卫生', '早餐']",服务,3,1.0,2175,2
H03,2020-07-07,前台小石、马经理服务很好。下次还会来入住！,豪华园景大床房,0.0,0.8615999817848206,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['小石', '马', '经理', '服务', '下次', '入住']",服务,3,2.0000000000000004,2176,3
H03,2020-07-07,服务态度很好，礼宾小李服务特别好，住的很舒服，下次有机会还会回来住,豪华江景大床房,1.0,0.3894000053405761,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务态度', '礼宾', '李', '服务', '特别', '住', '舒服', '下次', '机会', '回来', '住']",卫生,3,3.0,2177,4
H03,2020-07-07,环境不错，防疫措施很好，玉钗笑容很甜,豪华园景房,0.0,0.3887999951839447,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['环境', '不错', '防疫', '措施', '玉钗', '笑容', '很甜']",服务,3,2.0000000000000004,2178,3
H03,2020-07-07,酒店工作人员的服务态度都非常热情，尤其是迎宾小李。房间很大，视线很好，入住还送了欢迎水果。五楼有户外泳池，带着孩子去玩了两次。总体体验不错。,豪华园景房,0.0,0.4873000085353851,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['工作人员', '服务态度', '热情', '迎宾', '李', '房间', '很大', '视线', '入住', '送', '水果', '楼', '户外', '泳池', '孩子', '玩', '两次', '总体', '体验', '不错']",服务,3,1.0,2179,2
H03,2020-07-07,朋友都反应杜经理服务态度好极了佩林也不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错,豪华园景双床房,5.0,0.8597999811172485,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['朋友', '杜', '经理', '服务态度', '好极了', '佩林', '不错', '不错', '不错', '不错', '不错', '不错', '不错', '不错', '不错', '不错', '不错', '不错', '不错', '不错', '不错', '不错']",性价比,3,2.0000000000000004,2180,3
H03,2020-07-07,前台小叶，小石服务很好，小赖还给送了小礼品，马经理帮忙升级了房间。,豪华江景房,0.0,0.7612000107765198,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['小叶', '小石', '服务', '小赖', '还给', '送', '礼品', '马', '经理', '帮忙', '升级', '房间']",服务,3,2.0000000000000004,2181,3
H03,2020-07-07,大厅礼宾刘先生服务态度很好加鸡腿,豪华园景双床房,1.0,0.5392000079154968,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['大厅', '礼宾', '刘先生', '服务态度', '很好', '加', '鸡腿']",卫生,3,2.0000000000000004,2182,3
H03,2020-07-07,前台效率高，这次还帮忙升级江景，夜景很美，小蛮腰壮观，谢谢马经理,豪华园景房,0.0,0.6126999855041504,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['效率高', '帮忙', '升级', '江景', '夜景', '美', '小蛮', '腰', '壮观', '谢谢', '马', '经理']",服务,3,2.0,2183,3
H03,2020-07-07,服务非常好的酒店，迎宾人员小李从入住到离开都非常热情的帮忙提行李，提供资讯，以至于经常出国的我都产生了是不是需要付小费的想法，哈哈，当然并不是人家图这个，是酒店的个个员工的服务态度都很热情专业。,豪华园景房,0.0,0.7160999774932861,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['服务', '迎宾', '人员', '小李', '入住', '离开', '热情', '帮忙', '提', '行李', '提供', '资讯', '出国', '付', '小费', '想法', '图', '个个', '员工', '服务态度', '热情', '专业']",服务,3,1.0,2184,2
H03,2020-07-07,小马帮忙升级了房间，小赖，小石服务也非常好！,豪华园景双床房,0.0,0.8723999857902527,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['小马', '帮忙', '升级', '房间', '小赖', '小石', '服务']",服务,3,2.0000000000000004,2185,3
H03,2020-07-08,酒店位置优越，交通十分方便，距离火车南站只有二十分钟左右就可以到达，酒店的绿化富有岭南特色，非常有意境。大堂副理Adam林服务态度非常满意，优秀!房间的卫生干净整洁，感觉像新开的酒店一样十分新!还有杜经理的服务也十分周到热情。[玫瑰][玫瑰][玫瑰][玫瑰]点赞一百次.,豪华园景房,2.0,0.4975999891757965,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '优越', '交通', '距离', '火车', '南站', '二十分钟', '到达', '绿化', '富有', '岭南', '特色', '意境', '副', '理林', '服务态度', '满意', '优秀', '房间', '卫生', '干净', '整洁', '感觉', '新开', '新', '杜', '经理', '服务', '周到', '热情', '玫瑰', '玫瑰', '玫瑰', '玫瑰', '点', '赞', '一百次']",位置,3,8.0,2186,5
H03,2020-07-08,这家酒店位于江边，环境不用说了！绿化超好超舒服！酒店从进大堂开始就感觉到了那种严谨还有卓越的服务，指引上电梯到大堂全程都有人引导。推荐！感谢前台部林先生热情服务。,豪华园景房,1.0,0.3689999878406524,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['这家', '位于', '江边', '环境', '不用说', '绿化', '超好', '超', '舒服', '进', '感觉', '那种', '严谨', '卓越', '服务', '指引', '电梯', '全程', '有人', '引导', '推荐', '感谢', '部', '林先生', '热情服务']",卫生,3,6.0,2187,5
H03,2020-07-08,大厅Mandy服务态度很好热情亲和，房间洗手间有两个洗手盆，非常方便情侣，而且洗手间的镜子可以开电视，可以边化妆边煲剧没那么无聊！ 整体细节，服务，住房体检都很喜欢。,豪华园景大床房,0.0,0.365200012922287,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['大厅', '服务态度', '热情', '亲', '房间', '洗手间', '两个', '洗手盆', '情侣', '洗手间', '镜子', '开', '电视', '化妆', '煲', '剧', '无聊', '整体', '细节', '服务', '住房', '体检', '喜欢']",服务,3,1.0,2188,2
H03,2020-07-08,泗玲送了小礼物，前台石先生服务很好，马经理有帮忙升级了房间，整体很好!,豪华园景大床房,0.0,0.7505000233650208,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['泗', '玲', '送', '礼物', '石', '服务', '马', '经理', '帮忙', '升级', '房间', '整体']",服务,3,2.0000000000000004,2189,3
H03,2020-07-08,非常好小石,豪华园景大床房,0.0,0.1433999985456466,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",['小石'],服务,3,2.0000000000000004,2190,3
H03,2020-07-08,酒店配套非常完善，开车过来很方便，华南快速下来就到了。晚上是去了广州塔玩还有上下九步行街，感谢前台到小刘和小周到推荐。真的很满意，服务很到位,豪华园景房,1.0,0.4751999974250793,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['配套', '完善', '开车', '华南', '快速', '晚上', '广州', '塔', '玩', '步行街', '感谢', '刘', '周到', '推荐', '真的', '满意', '服务', '到位']",卫生,3,4.0,2191,4
H03,2020-07-08,环境好，服务好,豪华园景大床房,5.0,0.7139000296592712,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '服务']",性价比,3,2.0000000000000004,2192,3
H03,2020-07-08,服务人员态度很好，大堂杜经理服务十分满意，夜班的她依然热情接待。房间很大卫生很干净，房间设施细节很到位，minibar、咖啡机，房间还配有功夫茶具，抽屉里已有备好杯子，酒器。这样相当于不用在通知酒店送了省事方便了很多。衣柜里面，装鞋的鞋套，衣袋，密封袋都非常的齐全。给个赞 。,豪华园景房,1.0,0.5004000067710876,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '人员', '态度', '杜', '经理', '服务', '十分满意', '夜班', '依然', '热情接待', '房间', '很大', '卫生', '干净', '房间', '设施', '细节', '到位', '咖啡机', '房间', '配有', '功夫', '茶具', '抽屉', '里', '已有', '备', '杯子', '酒器', '相当于', '不用', '通知', '送', '省事', '衣柜', '装鞋', '鞋套', '衣袋', '密封', '袋', '齐全', '赞']",卫生,3,2.0,2193,3
H03,2020-07-09,表扬前台小石，小张，服务很专业。,豪华园景双床房,1.0,0.5130000114440918,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['表扬', '小石', '小张', '服务', '专业']",卫生,3,1.0,2194,2
H03,2020-07-09,酒店非常棒，离车站很近，装修也很不错。前台小张和小石服务超级好。,豪华园景双床房,0.0,0.6316999793052673,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['棒', '车站', '装修', '不错', '小张', '小石', '服务', '超级']",服务,3,2.0000000000000004,2195,3
H03,2020-07-09,虽然在路边，但非常安静,豪华园景房,6.0,0.713699996471405,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['路边', '安静']",设施,3,1.0,2196,2
H03,2020-07-09,早餐不错，位置很好，硬件设施也很好，服务也很好。有停车场，很适合带孩子。整体很好的酒店，就是有点贵。,豪华园景大床房,5.0,0.6791999936103821,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '不错', '位置', '硬件', '设施', '服务', '停车场', '适合', '孩子', '整体', '很好', '贵']",性价比,3,1.0,2197,2
H03,2020-07-09,"酒店位置优越，交通十分方便，距离火车南站只有二十分钟左右就可以到达，酒店的绿化富有岭南特色，非常有意境,大堂的梁经理。服务非常热情周到。",豪华园景房,2.0,0.5084999799728394,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '优越', '交通', '距离', '火车', '南站', '二十分钟', '到达', '绿化', '富有', '岭南', '特色', '意境', '梁经理', '服务', '热情周到']",位置,3,2.0,2198,3
H03,2020-07-09,酒店服务超好，很满意。尤其前台小钗非常专业，非常满意。还会过来住的，推荐！,豪华园景房,0.0,0.8945000171661377,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['服务', '超好', '满意', '小钗', '专业', '满意', '住', '推荐']",服务,3,4.0,2199,4
H03,2020-07-10,**集团的出品还是非常不错的，酒店环境棒棒哒！前台服务员服务态度非常好??????，服务质量和管理水平高！,豪华江景大床房,1.0,0.5672000050544739,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['集团', '出品', '不错', '环境', '棒棒', '哒', '服务员', '服务态度', '服务质量', '管理水平', '高']",卫生,3,2.0000000000000004,2200,3
H03,2020-07-10,在广告上看到过**酒店的简介，到达酒店果然不负所望，大堂杜韵经理的服务态度非常好。客房的服务人员也非常不错，感谢楼层主管谢袁进的辛勤劳动。房间干净卫生，疫情消毒非常到位安心。大堂气派，酒店旁边就是木栈道饭后散步  非常好的去处，环境优美，前台 礼宾服务态度很好。下次继续来入住**酒店。,豪华园景大床房,1.0,0.5159000158309937,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['广告', '简介', '到达', '不负', '所望', '杜韵', '经理', '服务态度', '客房', '服务', '人员', '不错', '感谢', '楼层', '主管', '谢袁进', '辛勤劳动', '房间', '干净', '卫生', '疫情', '消毒', '到位', '安心', '气派', '旁边', '木', '栈道', '饭后', '散步', '去处', '环境优美', '礼宾', '服务态度', '下次', '入住']",卫生,3,4.0,2201,4
H03,2020-07-10,酒店大堂很富丽堂皇环境也不错服务好小谢跟梁经理人也不错c,豪华园景双床房,5.0,0.7120000123977661,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['富丽堂皇', '环境', '不错', '服务', '谢', '梁经理', '不错']",性价比,3,1.0,2202,2
H03,2020-07-10,"前台小张非常好,还给我家小朋友送了小礼品,很开心，推荐",豪华园景大床房,1.0,0.5461999773979187,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['小张', '还给', '我家', '小朋友', '送', '礼品', '开心', '推荐']",卫生,3,2.0,2203,3
H03,2020-07-10,服务非常好、接待热情环境美丽、沛林丽彩服务很好很喜欢、以后会经常来推荐推荐,豪华园景双床房,0.0,0.4986000061035156,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['服务', '接待', '热情', '环境', '美丽', '沛', '林丽彩', '服务', '很好', '喜欢', '推荐', '推荐']",服务,3,5.0,2204,5
H03,2020-07-10,酒店江景无比美丽，服务超级好。每次都过来住，都超级喜欢这个酒店。表扬前台小钗，小石，热情，专业，点赞,豪华园景房,1.0,0.5063999891281128,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['江景', '无比', '美丽', '服务', '超级', '每次', '住', '超级', '喜欢', '表扬', '小钗', '小石', '热情', '专业', '点', '赞']",卫生,3,5.0,2205,5
H03,2020-07-10,大堂富丽堂皇，很安静，前台淑如办入住很快，这次还升级了江景，大堂梁经理服务周到。,豪华园景双床房,6.0,0.4709999859333038,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['富丽堂皇', '安静', '淑如', '办', '入住', '很快', '升级', '江景', '梁经理', '服务周到']",设施,3,2.0,2206,3
H03,2020-07-11,石头服务很好，梁经理帮忙送了行李，非常棒！,豪华园景大床房,0.0,0.5942999720573425,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['石头', '服务', '梁经理', '帮忙', '送', '行李', '棒']",服务,3,2.0000000000000004,2207,3
H03,2020-07-11,前台不错，特别是那个陈经理,豪华园景大床房,5.0,0.7850000262260437,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '特别', '陈经理']",性价比,3,1.0,2208,2
H03,2020-07-11,梁先生帮忙升级了房间，酒店很不错，交通十分方便！小石，叶主管服务很好！,豪华园景大床房,0.0,0.4828000068664551,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['梁先生', '帮忙', '升级', '房间', '不错', '交通', '小石', '叶', '主管', '服务']",服务,3,2.0000000000000004,2209,3
H03,2020-07-11,来广州出差，下了高速就到，很方便，临江，前厅小哥哥曾经理服务很赞，梁先生帮忙升级，谢谢,豪华园景双床房,2.0,0.2897999882698059,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['广州', '出差', '高速', '临江', '前厅', '哥哥', '经理', '服务', '赞', '梁先生', '帮忙', '升级', '谢谢']",位置,3,1.0,2210,2
H03,2020-07-11,林经理服务很到位,豪华园景房,0.0,0.828000009059906,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['林', '经理', '服务', '到位']",服务,3,2.0000000000000004,2211,3
H03,2020-07-11,前台服务不错,豪华园景大床房,5.0,0.7139000296592712,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '不错']",性价比,3,2.0000000000000004,2212,3
H03,2020-07-11,早茶很不错，前台泗玲，东浩服务很好。,豪华园景房,5.0,0.5895000100135803,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早茶', '不错', '泗', '玲', '东浩', '服务']",性价比,3,2.0000000000000004,2213,3
H03,2020-07-11,对林经理表示感谢,豪华江景房,0.0,0.4930000007152557,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['林', '经理', '表示感谢']",服务,3,2.0000000000000004,2214,3
H03,2020-07-11,服务和房间不错,豪华园景大床房,5.0,0.7851999998092651,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '房间', '不错']",性价比,3,2.0000000000000004,2215,3
H03,2020-07-12,酒店服务很好，尤其是大堂周经理，服务五颗星。,豪华园景大床房,0.0,0.8568000197410583,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['服务', '周', '经理', '服务', '五颗星']",服务,3,2.0000000000000004,2216,3
H03,2020-07-12,酒店很漂亮，大堂服务人员态度很好啊，尤其是杜经理，服务超级棒，以后常来,豪华园景房,0.0,0.4144000113010406,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['很漂亮', '服务', '人员', '态度', '杜', '经理', '服务', '超级', '棒']",服务,3,2.0000000000000004,2217,3
H03,2020-07-12,很赞的酒店，推荐入住，钱包落在前台，前台林经理帮我收了起来，感谢！房间设备齐全，舒适，风景好，好棒！,豪华园景大床房,0.0,0.5649999976158142,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['赞', '推荐', '入住', '钱包', '落', '林', '经理', '帮', '收', '感谢', '房间', '设备齐全', '舒适', '风景', '棒']",服务,3,3.0,2218,4
H03,2020-07-12,第二次入住，这次还帮我升级了，酒店很好,豪华园景大床房,0.0,0.5769000053405762,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['第二次', '入住', '帮', '升级']",服务,3,2.0000000000000004,2219,3
H03,2020-07-12,前台小石服务很好,豪华园景房,1.0,0.5978000164031982,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['小石', '服务']",卫生,3,2.0000000000000004,2220,3
H03,2020-07-12,酒店体验服务很棒！服务到位，凌晨几次电话前台秒接，处理事情效率高,豪华园景大床房,6.0,0.6820999979972839,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['体验', '服务', '很棒', '服务到位', '凌晨', '几次', '电话', '秒', '接', '事情', '效率高']",设施,3,1.0,2221,2
H03,2020-07-12,经常会来广州这边，每次来都住**酒店，服务一如即往的好，大堂刘仁医和曾佩琳给我的印象最深刻，好像每次都可以看到他们一样，哈哈哈哈，推荐,豪华园景房,2.0,0.5145000219345093,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['广州', '每次', '住', '服务', '一如', '即往', '刘', '仁医', '曾佩琳', '印象', '深刻', '好像', '每次', '哈哈哈哈', '推荐']",位置,3,2.0,2222,3
H03,2020-07-13,小盆友很喜欢服务好丽彩很棒????,豪华园景大床房,1.0,0.8388000130653381,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['盆友', '喜欢', '服务', '好丽', '彩', '很棒']",卫生,3,2.0,2223,3
H03,2020-07-13,几乎很少写点评，但这条一定要写，因为女儿在野生动物园玩的时候不小心摔了一跤，所以在网上买了药，但是因为我们人还在外面，加上酒店确实有药品不能代收的规定，所以最后是一位服务员和主管个人帮忙接受了，真的十分感谢！！！,豪华园景双床房,0.0,0.4462000131607055,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['写', '点评', '这条', '写', '女儿', '野生', '动物园', '玩', '小心', '摔了一跤', '网上', '药', '外面', '确实', '药品', '代收', '一位', '服务员', '主管', '帮忙', '接受', '真的', '感谢']",服务,3,4.0,2224,4
H03,2020-07-13,酒店性价比很高，大堂梁先生升级了房间，环境优美小发送了礼品，蟹蟹,豪华园景双床房,5.0,0.3903000056743622,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['性价比', '高', '梁先生', '升级', '房间', '环境优美', '发送', '礼品', '蟹', '蟹']",性价比,3,2.0000000000000004,2225,3
H03,2020-07-13,服务很好很热情，小伙子很勤快。,豪华园景大床房,1.0,0.3650999963283539,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '很好', '热情', '小伙子', '勤快']",卫生,3,1.0,2226,2
H03,2020-07-13,酒店很棒很好沛霖丽彩服务周到酒店漂亮,豪华园景双床房,5.0,0.4688000082969665,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['很棒', '沛霖丽', '彩', '服务周到', '漂亮']",性价比,3,2.0,2227,3
H03,2020-07-13,酒店服务好很喜欢沛霖服务????很喜欢,城堡江景套房,1.0,0.8331999778747559,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '喜欢', '沛霖', '服务', '喜欢']",卫生,3,2.0,2228,3
H03,2020-07-13,酒店环境好，地理位置便利。服务周到。推荐！表扬前台小张，非常贴心。,豪华园景房,0.0,0.5169000029563904,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['环境', '地理位置', '便利', '服务周到', '推荐', '表扬', '小张', '贴心']",服务,3,3.0,2229,4
H03,2020-07-13,刚刚那个需要特别表扬的服务员叫刘仁医，主管叫周莹萍，真是非常好非常感谢！,豪华园景双床房,1.0,0.5604000091552734,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['刚刚', '特别', '表扬', '服务员', '刘', '仁医', '主管', '周莹萍', '非常感谢']",卫生,3,2.0,2230,3
H03,2020-07-13,酒店服务非常周到服务态度好丽彩和曾沛林热情周到的服务很开心,豪华江景大床房,1.0,0.8956000208854675,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '周到', '服务态度', '丽', '彩', '曾沛林', '热情周到', '服务', '开心']",卫生,3,2.0,2231,3
H03,2020-07-14,环境很好，很舒服,豪华园景大床房,5.0,0.4654000103473663,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '舒服']",性价比,3,1.0,2232,2
H03,2020-07-14,小赖服务好,豪华园景房,0.0,0.7135999798774719,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['小赖', '服务']",服务,3,2.0000000000000004,2233,3
H03,2020-07-14,礼宾部陈森服务好,城堡园景套房,1.0,0.7983999848365784,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['礼宾', '部', '陈森', '服务']",卫生,3,2.0000000000000004,2234,3
H03,2020-07-15,经常过来住，很喜欢这里的装修风格。服务特别热情，前台的小刘和小周特别热情。有送小礼品还介绍了广州上下九步行街好玩的地方。,豪华园景双床房,1.0,0.5264999866485596,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['住', '喜欢', '装修', '风格', '服务', '特别', '热情', '刘', '小周', '特别', '热情', '送', '礼品', '介绍', '广州', '步行街', '好玩']",卫生,3,5.0,2235,5
H03,2020-07-15,酒店服务很好，尤其是前台小谢和大堂周主管服务很好，以后常来,豪华园景大床房,1.0,0.4535999894142151,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '小谢', '周', '主管', '服务']",卫生,3,2.0000000000000004,2236,3
H03,2020-07-15,前台马经理，石经理服务好，房间很漂亮，卫生没毛病，酒店环境很好，晚上走在江边挺舒服的,豪华园景房,6.0,0.4451000094413757,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['马', '经理', '石', '经理', '服务', '房间', '很漂亮', '卫生', '毛病', '环境', '晚上', '走', '江边', '挺舒服']",设施,3,0.0,2237,2
H03,2020-07-15,酒店很漂亮，大堂小周服务很好,豪华园景房,0.0,0.5091000199317932,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['很漂亮', '周', '服务']",服务,3,2.0000000000000004,2238,3
H03,2020-07-16,酒店环境很好前台小谢跟小李服务很好，周围环境也不错,豪华园景大床房,5.0,0.5471000075340271,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '小谢', '李', '服务', '周围环境', '不错']",性价比,3,2.0000000000000004,2239,3
